ID,Titulo,Tipo,Prioridade,Tamanho,Epico,Area,Risco,Contexto,CriterioAceite,Arquivos,DependeDe,BomParaIniciante
PWA-020,Parar de cachear cada /version.json?t= como entrada nova no Service Worker,bug,P2,P,PWA que se recupera sozinho,PWA,"médio — a ordem importa: primeiro o early-return no SW, só depois trocar o cliente. Inverter deixa uma janela em que a verificação de versão lê resposta cacheada.","O app pede /version.json com cache-busting por query a cada 3 minutos e a cada volta de foco, e o Service Worker guarda cada uma dessas URLs únicas no Cache Storage, que não tem teto (só o cache de imagens tem). Em poucos dias são milhares de entradas que nunca serão reutilizadas; quando a quota estoura, os cache.put falham em silêncio — a promise nem tem .catch, virando unhandled rejection no SW — e assets legítimos deixam de ser cacheados.","O Service Worker tem early-return para /version.json antes de qualquer cache.put — a URL nunca entra no Cache Storage, com ou sem query. · Depois disso, o cliente troca o cache-busting por query por fetch com { cache: 'no-store' }. · Todos os cache.put têm tratamento de erro, sem unhandled rejection no SW. · Após 30 minutos de app aberto, o Cache Storage não tem nenhuma entrada de /version.json (conferido no DevTools > Application). · A detecção de nova versão continua funcionando.",src/sw/sw.ts · src/hooks/useUpdateCheck.ts · index.html,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
SEO-010,Versionar o robots.txt e colocar as URLs de produto no sitemap,feature,P2,P,SEO e descoberta,SEO,"baixo — arquivos estáticos em public/; nenhum impacto em runtime da aplicação.","O sitemap tem 4 URLs e nenhuma é de produto — os buscadores não têm como descobrir a vitrine. E o robots.txt existe no disco mas NÃO está versionado, então nunca chega ao build da Vercel: em produção o arquivo simplesmente não existe.",public/robots.txt está versionado (git ls-files o encontra) e a diretiva Sitemap usa URL absoluta · O sitemap inclui uma URL por produto ativo · Existe um caminho definido e escrito para o sitemap não envelhecer (script de build ou passo manual documentado) · Requisição HTTP a https://ickous-marketplace.vercel.app/robots.txt e /sitemap.xml depois do deploy devolve 200 com o conteúdo novo,public/robots.txt · public/sitemap.xml · vercel.json · package.json,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
ADMIN-170,Reduzir os seis pontos de edição necessários para adicionar um campo em store_config,divida tecnica,P3,G,Desduplicação de regra de negócio,ADMIN,"médio — centralizar o mapeamento toca o caminho de config inteiro, que alimenta branding, frete e PWA. Esquecer um campo na migração faz ele parar de persistir silenciosamente.","Adicionar um campo em store_config custa seis pontos de edição em três arquivos, mais a tela de admin, mais uma RPC. Esquecer um dos seis não dá erro: o campo simplesmente não persiste, ou não volta do realtime. Foi exatamente isso que produziu o achado das vitrines (home_sections vai no payload e não existe coluna). O caminho foi rastreado com localCepRange e está escrito no doc de arquitetura, então a lista de pontos já existe.","Existe uma declaração única de campos de store_config (nome no app, nome na coluna, valor padrão) da qual o default, o mapConfig, o updateConfig e o mapa do realtime derivam. · Adicionar um campo novo passa a exigir edição em no máximo dois lugares no caminho de dados, mais a tela. · Os campos existentes continuam persistindo e voltando pelo realtime — conferido campo a campo antes e depois. · Um campo declarado sem coluna correspondente no banco falha visivelmente em vez de ser ignorado em silêncio. · O doc de arquitetura foi atualizado com o novo caminho.",src/types/index.ts · src/contexts/StoreContext.tsx · src/lib/realtimeSyncEngine.ts · src/views/admin/AdminShippingView.tsx · supabase/migrations/20260729000001_fix_upsert_store_config_partial.sql · docs/onboarding/02-ARQUITETURA.md,[ADMIN-020],"não — é refatoração transversal de um caminho de dados que alimenta branding, frete e PWA, sem teste que segure a regressão, e a falha é sempre silenciosa."
AUTH-060,Parar de derivar isAdmin do objeto de sessão em cache no localStorage,divida tecnica,P3,P,Segurança e privacidade do cliente,AUTH,"médio — os dois fast paths existem para evitar piscar a tela no boot; removê-los sem substituto faz o painel admin piscar entre estados a cada carregamento.","O estado inicial de isAdmin e o atalho rápido do checkAdmin vêm do objeto de sessão em cache no localStorage, que é texto editável — o supabase-js não verifica assinatura no cliente. Editando a chave de auth no DevTools o usuário renderiza o shell administrativo inteiro e ainda grava o cache local de admin. Não é escalonamento de privilégio real (o controle continua no servidor com is_admin e RLS), é quebra de invariante e ruído: shell admin renderizado com dados vazios e erros de RLS por toda parte. O comentário no código afirma que a leitura é criptograficamente segura, o que não é verdade.","O papel de admin só é considerado confirmado depois de vir de fonte verificada (RPC is_admin ou claim de JWT já validado pelo supabase-js na sessão ativa), nunca de JSON.parse do localStorage. · Editar a chave de auth no DevTools para role admin não renderiza o shell administrativo. · O boot de um admin legítimo não piscou nem ficou mais lento (medir antes e depois). · O comentário que afirma segurança criptográfica foi corrigido ou removido.",src/contexts/AuthContext.tsx · src/App.tsx · src/components/layouts/AdminLayout.tsx,[AUTH-040],"não — mexe no caminho de boot da autenticação, onde os dois fast paths existem por motivo de percepção de velocidade e o custo de errar aparece como piscar de tela para o lojista."
BUSCA-020,Mover a busca do cliente para o servidor com índice,feature,P3,G,Catálogo e busca,BUSCA,"alto — troca a fonte da busca da loja inteira; se sair errado, a vitrine para de achar produto. Exige migration de índice e provavelmente RPC nova.","A busca do cliente é String.includes() em memória sobre a lista já carregada, que está travada em 200 produtos: o produto 201 é literalmente inencontrável. Não há ranking, nem tolerância a erro de digitação, nem busca por categoria ou código. O lado admin usa ILIKE '%termo%', que é varredura, não índice. Não existe tsvector nem pg_trgm em nenhuma migration.","Buscar por um produto que não está entre os 200 carregados o encontra · Busca com e sem acento devolve o mesmo resultado · Erro de digitação de uma letra ainda encontra o produto (ou a decisão de não suportar isso está escrita) · A busca responde em menos de 300 ms com o catálogo atual e a consulta usa índice (EXPLAIN comprovado, sem Seq Scan em produtos)",src/hooks/useSearch.ts · src/views/customer/SearchView.tsx · src/contexts/StoreContext.tsx · supabase/migrations/,[CATALOGO-020],não — troca a fonte de dado da vitrine e depende de decisão de arquitetura ainda em aberto
CATALOGO-110,Passar sizes nos dois LazyImage que ainda baixam a imagem original,divida tecnica,P3,P,Acessibilidade e higiene do front,CATALOGO,"baixo — a transformação já tem fallback para a URL original se falhar; a mudança é acrescentar uma prop.","A infraestrutura de redimensionamento de imagem existe e já está aplicada no banner, no card de produto e na página de produto. Sobrou um resíduo: no LazyImage a transformação é opt-in pela prop sizes, e o herói do bloco de ofertas da Home e as miniaturas de review não passam sizes — então continuam baixando a imagem em resolução original. O de ofertas renderiza na Home, num container de proporção 4/3 ocupando a largura toda.","PremiumOffers e ReviewCard passam a prop sizes coerente com o container em que renderizam. · Na aba Network da Home, a imagem do bloco de ofertas vem por /storage/v1/render/image/public/ com width, não por /object/public/. · O peso transferido da Home caiu, medido antes e depois. · Imagem que não é do Supabase continua sendo servida intacta. · Os outros usos de LazyImage sem sizes foram revisados e está registrado quais foram deixados de propósito.",src/components/ui/custom/PremiumOffers.tsx · src/components/ui/custom/ReviewCard.tsx · src/components/LazyImage.tsx · src/lib/imageUrl.ts,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
CUPOM-030,Devolver o uso do cupom quando o pedido é cancelado,bug,P3,M,Reconciliação banco x repositório,CUPOM,"médio — exige recriar update_order_status_atomic, que já tem outra correção pendente; as duas deveriam ir na mesma migration para não recriar a função duas vezes.","Todo pedido com cupom incrementa coupons.usage_count na criação, mas o cancelamento só devolve estoque — o contador de uso nunca volta. Numa campanha com limite de uso, cancelamentos vão consumindo o limite até o cupom morrer sem ter vendido. Hoje não há nenhum pedido com cupom em produção, então é dívida latente e não incêndio; mas há 2 cupons cadastrados, um com limite de 50.","A função passa a ler coupon_id do pedido e a decrementar usage_count no cancelamento, sem deixar o contador negativo. · Criar pedido com cupom, cancelar e conferir: usage_count voltou ao valor anterior. · Cancelar duas vezes o mesmo pedido não decrementa duas vezes. · O contador foi reconciliado a partir dos pedidos não cancelados existentes (hoje isso é no-op, mas o passo está registrado). · A correção vai na mesma migration da checagem de dono, para não recriar a função duas vezes.",supabase/migrations/ (arquivo novo) · supabase/migrations/20260707000000_fix_update_order_status_atomic.sql · src/hooks/useCoupons.ts · src/hooks/useOrders.ts,[PEDIDO-010],"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
DOC-040,Medir o max-rows do PostgREST deste projeto e documentar,doc,P3,P,Documentação viva,DOC,"baixo — leitura e configuração de painel, sem escrita.","O motor de sincronização faz uma consulta de resumo sem `.limit()`, então o teto real é o do servidor, e ninguém sabe qual é. Enquanto isso o cache do catálogo está travado em 200. A divergência entre os dois limites é o que produz a oscilação de catálogo descrita na arquitetura — e ela não pode nem ser avaliada sem esse número.","O valor de max-rows está documentado com a fonte (painel do Supabase ou resposta de teste) e a data · Está escrito o que acontece quando o catálogo passar do menor dos dois limites · O número de produtos ativos hoje está registrado ao lado, para dar escala",docs/onboarding/02-ARQUITETURA.md · src/lib/realtimeSyncEngine.ts · src/contexts/StoreContext.tsx,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
DOC-050,Fechar os links quebrados da documentação de onboarding,doc,P3,P,Documentação viva,DOC,baixo — só texto.,"A documentação de onboarding aponta para três arquivos que não existem. Quem chega segue o link e bate em nada, o que corrói a confiança no resto do material logo no primeiro dia.","Nenhum link relativo da pasta docs/onboarding aponta para arquivo inexistente · Os arquivos que ainda vão existir estão marcados como pendentes no texto, em vez de linkados como se existissem · Uma verificação de links (script simples ou passo manual documentado) foi executada e o resultado registrado",docs/onboarding/01-VISAO-GERAL.md · docs/onboarding/02-ARQUITETURA.md · docs/onboarding/03-SETUP-AMBIENTE.md · docs/onboarding/05-FLUXOS-CRITICOS.md,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
DOC-060,Documentar o inventário real de RPCs e como contar os call sites corretamente,doc,P3,P,Documentação viva,DOC,"baixo — documentação e, no máximo, um script de apoio.","Qualquer inventário feito com um grep ingênuo de `.rpc(` cobre menos da metade do que o front realmente usa, porque várias chamadas usam cast e nome na linha seguinte. Já foi medido: 17 linhas no grep simples contra 41 call sites reais e 30 nomes distintos. Sem isso registrado, o próximo levantamento erra do mesmo jeito.","A documentação lista os 30 nomes de RPC com pelo menos um arquivo:linha de chamada para cada · Existe um comando ou script versionado que reproduz a contagem e que encontra os 41 call sites · Estão marcadas as RPCs que só funcionam por causa de argumento com DEFAULT, e as sobrecargas duplicadas que dariam ambiguidade se fossem chamadas · A data da medição está no documento",docs/onboarding/02-ARQUITETURA.md · src/hooks/useOrders.ts · src/contexts/StoreContext.tsx · src/contexts/CartContext.tsx,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
FRETE-040,"Por que R$ 15 é o fallback de frete e por que a tolerância de valor é R$ 0,05?",decisao,P3,P,Decisões pendentes,FRETE,baixo — resposta escrita. O risco é alguém ajustar esses números achando que são arbitrários quando não são (ou o contrário).,"Dois números mágicos governam o fechamento de pedido e nenhum tem justificativa no código. O primeiro é o preço de contingência quando a cotação falha: se estiver abaixo do custo real, cada pedido nesse caminho dá prejuízo. O segundo é a tolerância de divergência entre o total do cliente e o recalculado pelo servidor: se estiver folgada demais, abre espaço para manipulação; apertada demais, recusa pedido legítimo por arredondamento.","Está escrito de onde vem o R$ 15 e se ele cobre o custo real de envio hoje · Está escrito por que a tolerância é R$ 0,05 e o que acontece com arredondamento de desconto percentual · Se os números forem arbitrários, foi definido o valor correto e ele saiu do código para a configuração da loja · Os dois números ganharam comentário explicativo no ponto onde são usados",supabase/functions/calculate-shipping/index.ts · supabase/migrations/20260729000002_shipping_quote_validation_v23.sql · docs/onboarding/05-FLUXOS-CRITICOS.md,[FRETE-010],não — depende de dado comercial (custo real de envio) que só o Gabriel tem
INFRA-190,Dar destino à URL inválida em vez de renderizar a Home com a URL errada na barra,divida tecnica,P3,M,Acessibilidade e higiene do front,INFRA,"médio — o roteador é manual (useState + pushState, sem react-router) e a lista de views válidas é literal; um redirect mal colocado pode capturar rota legítima.","Qualquer caminho fora da lista fixa de views cai num else vazio: a Home permanece renderizada e a URL inválida fica na barra de endereço. Não há página de erro nem redirect. E o rewrite da Vercel manda tudo para o index.html, então o servidor sempre responde 200 — o crawler indexa lixo como página válida. Um link antigo ou um erro de digitação vira uma Home com endereço errado, sem sinal nenhum de que algo deu errado.","Caminho fora de validViews redireciona para a Home usando replaceState, ou renderiza uma view de erro — a URL inválida não fica na barra sem nada acontecer. · Abrir uma URL inventada não deixa o app num estado ambíguo. · O comportamento das rotas válidas não mudou (conferir navegação entre todas as abas e o botão Voltar). · O chunk morto vendor-router do manualChunks foi removido, já que os pacotes não estão instalados.",src/App.tsx · vite.config.ts · vercel.json · public/robots.txt,nada,não — mexer no roteador manual de 2.712 linhas sem teste automatizado tem chance alta de capturar rota legítima por engano.
INFRA-200,Remover os arquivos e objetos fantasmas que fingem ser arquitetura,divida tecnica,P3,P,Desduplicação de regra de negócio,INFRA,"baixo — são arquivos com zero importadores confirmados; o cuidado é conferir o knip.json, que hoje declara dois deles como entry e por isso os protege da detecção de código morto.","Vários arquivos existem, têm nome épico, aparecem no knip.json como ponto de entrada legítimo, e não fazem absolutamente nada. Um SharedWorker que manteria estado entre abas e nunca foi instanciado. Um Web Worker que filtraria produtos fora da main thread e nunca foi instanciado — e que é a quarta implementação de busca do projeto. Um arquivo de tipos byte a byte idêntico a outro, com zero importadores. Uma tela completa que é renderizada com lista vazia e handlers vazios, e para a qual nenhum lugar do app navega. O custo não é o peso: é que um dev novo lê o nome, o comentário e a entrada no knip e conclui que ali mora lógica de verdade.","shared-brain.ts e state-worker.ts foram removidos, e as entradas correspondentes saíram do knip.json. · src/types/supabase.ts foi removido e a linha de ignore correspondente saiu do knip.json. · App.css foi removido ou passou a ser importado. · CompareView tem destino definido: ligada a uma navegação real ou removida junto com o case do App.tsx. · Os comentários obsoletos dos globIgnores do vite.config.ts foram corrigidos ou os padrões removidos. · `npx knip` roda depois da limpeza e o resultado está registrado. · A aplicação continua construindo e funcionando (build limpo + navegação pelas telas principais).",src/shared-brain.ts · src/state-worker.ts · src/types/supabase.ts · src/App.css · src/views/customer/CompareView.tsx · knip.json · vite.config.ts · src/App.tsx,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
INFRA-210,Corrigir a identidade do projeto no package.json,infra,P3,P,Higiene do repositório,INFRA,"baixo — o campo name de um pacote privado não é usado por nada em runtime; conferir apenas se nenhum script ou config depende dele.","O package.json ainda tem o nome de template do Vite. Não quebra nada, mas é o primeiro arquivo que alguém novo abre e passa a mensagem errada sobre o cuidado do projeto.","O campo name identifica o projeto (ex.: ikcous-marketplace) · Foram adicionados description e repository apontando para o repositório real · `npm install` e `npm run build` continuam funcionando após a mudança · Nenhum script, config de ferramenta ou nome de chunk quebrou por causa da troca",package.json,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
INFRA-220,Fazer o Biome cobrir as edge functions e remover o ignore de caminho absoluto,infra,P3,P,Fundação de engenharia,INFRA,"baixo — só muda o alcance do linter; não altera código de produção. Cuidado: incluir supabase/ pode gerar um lote grande de diagnósticos de formatação de uma vez.","O biome.json ignora o diretório supabase INTEIRO, então as três edge functions Deno nunca passam por nenhum linter ou formatador — justamente o código que roda no servidor e que mais precisa. Tem também um ignore de caminho absoluto da máquina do Gabriel, que não faz sentido em repositório compartilhado.","O ignore de caminho absoluto C:\\Users\\Gabriel\\Documents saiu do biome.json · `npx biome check supabase/functions` roda e reporta diagnósticos · Os arquivos das edge functions foram formatados num commit separado, só de formatação, para não poluir revisão de lógica · Nenhum ignore novo foi acrescentado só para silenciar diagnóstico",biome.json · supabase/functions/calculate-shipping/index.ts · supabase/functions/send-otp-email/index.ts · supabase/functions/send-push/index.ts,nada,"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
INFRA-230,Limpar as dependências e scripts que ninguém executa,infra,P3,P,Higiene do repositório,INFRA,"baixo — remover devDependency não usada não afeta o build; validar rodando build e lint depois.","O ferramental declarado não corresponde ao que existe. Há script chamando binário que não está instalado, dependências que nada usa e um orçamento de tamanho de bundle configurado que ninguém roda. Isso confunde quem chega e faz o `npm install` demorar mais do que precisa.","Cada devDependency apontada pelo knip foi removida ou passou a ser realmente usada, com a escolha registrada · O script sqlfluff:lint funciona (binário instalado e documentado) ou foi removido · O script `size` roda no CI com os limites do .size-limit.json, ou o arquivo e o script são removidos · `npm install` a partir de node_modules limpo seguido de `npm run build` funciona",package.json · knip.json · .size-limit.json · supabase/functions/send-push/index.ts,[INFRA-040],"não — fora das 7 tarefas de entrada escolhidas; ver ""Por onde o Netim começa"" no topo"
INFRA-240,"Vamos reescrever o histórico do git para tirar os 15,5 MB de screenshots?",decisao,P3,P,Decisões pendentes,INFRA,"alto se a resposta for sim — reescrever histórico quebra todo clone existente e exige coordenação com o outro dev; baixo se for não.","Tirar os screenshots do índice resolve o futuro, mas os 15,5 MB continuam no histórico para sempre. Reescrever histórico é a única forma de recuperar o espaço, e é uma operação que só faz sentido decidir uma vez, com os dois desenvolvedores combinados. Há registro de que uma decisão parecida (sobre o histórico) já foi adiada.","Gabriel decide: reescrever o histórico agora, adiar com data, ou nunca · Se for reescrever, existe uma janela combinada com o outro dev e um plano de reclone escrito · Se for adiar ou nunca, isso fica registrado para ninguém reabrir a discussão a cada auditoria · A remoção do índice (task separada) acontece de qualquer forma, independentemente desta resposta",.git · .gitignore,[INFRA-170],não — decisão que afeta o clone dos dois desenvolvedores
INFRA-250,"Zerar os 553 warnings de eslint e baixar o teto da catraca ate zero",divida tecnica,P3,G,Fundação de engenharia,INFRA,"medio — o risco nao e funcional na maior parte, e de CONFLITO: sao 54 arquivos, e um commit gigante de formatacao colide com tudo que o outro dev tiver aberto. A excecao e a fase 3: react-hooks/exhaustive-deps pode mudar comportamento de verdade e cada caso precisa ser entendido, nunca silenciado.","O CI tem uma catraca de lint (`npm run lint:ratchet`) que compara com os tetos de .lint-baseline.json e reprova so o que sobe. Ela impede a divida de crescer, mas nao a diminui sozinha. Enquanto o teto for 553, o job fica verde com 553 warnings — honesto, mas nao e o objetivo. Esta task derruba o numero ate zero e transforma a catraca num gate de verdade. Medido no CI em 30/07/2026: 352 tailwindcss/classnames-order, 108 security/detect-object-injection, 36 security/detect-non-literal-fs-filename, 33 tailwindcss/no-custom-classname, 13 react-hooks/exhaustive-deps, 11 em outras 7 regras.","Fase 1, um PR so de formatacao: `npx eslint . --fix` resolve os 352 de classnames-order, o diff e revisado para confirmar que so ordem de classe mudou, e o .lint-baseline.json cai para 201 no mesmo PR · Fase 2, um PR de decisao: para security/detect-object-injection e security/detect-non-literal-fs-filename (144 no total), a escolha entre corrigir, desligar a regra ou suprimir esta tomada e escrita no PR; se for desligar, o motivo esta no eslint.config.js · Fase 3, um PR por vez: cada um dos 13 react-hooks/exhaustive-deps foi aberto e entendido; nenhum foi silenciado sem uma frase dizendo por que a dependencia faltante e intencional · O .lint-baseline.json esta com eslint.warnings em 0 · `npm run lint:ratchet` sai com 0 e nao imprime nenhuma linha baixou · O comentario do job Catraca de lint no ci.yml nao cita mais esta task como pendente",".lint-baseline.json · eslint.config.js · .github/workflows/ci.yml · os 54 arquivos que hoje tem warning",[INFRA-040],"nao — parece tarefa de entrada por ser mecanica, mas toca 54 arquivos ao mesmo tempo e o custo de errar e conflito com o outro dev. Combine antes."
PWA-030,Por que existem 13 ramos de manualChunks no vite.config.ts?,decisao,P3,P,Decisões pendentes,PWA,"baixo para responder; médio para mexer — fatiamento de chunk errado piora o carregamento inicial e já se sabe que há ramo apontando para pacote que nem está instalado.","O vite.config.ts divide o bundle em 13 grupos manuais e só um deles tem dependência verificável. Há inclusive um grupo criado para pacotes de roteamento que não estão instalados, ou seja configuração morta. Sem entender o critério, ninguém pode otimizar o carregamento sem risco de piorar.","Gabriel explica o critério dos grupos, ou confirma que foram acrescentados sem critério · Os ramos que apontam para pacotes não instalados foram removidos e o build continua funcionando · O tamanho do precache e do bundle inicial foi medido antes e depois e está registrado · O critério final (qualquer que seja) está escrito como comentário no próprio vite.config.ts",vite.config.ts · docs/onboarding/02-ARQUITETURA.md,nada,"não — depende de histórico; mas a limpeza dos ramos mortos que sai dela é uma boa task derivada"
SEO-020,Vale investir em SSR ou prerender para o preview de link de produto?,decisao,P3,P,Decisões pendentes,SEO,"baixo — a resposta é barata. A implementação, se for sim, é mudança estrutural de deploy.","O app é uma SPA 100% cliente com reescrita de tudo para index.html na Vercel. Título, descrição e dados estruturados de produto só existem depois que o JavaScript roda, então crawler sem JS — inclusive o do WhatsApp — lê apenas as tags estáticas genéricas do index.html. Na prática, todo link de produto compartilhado no WhatsApp mostra o mesmo preview da loja, não o do produto. Numa loja que vende por WhatsApp, isso é conversão perdida.","Gabriel responde se preview de link de produto no WhatsApp é prioridade comercial · Se for, está escolhido o caminho (função de borda gerando meta tags, prerender no build, ou migração de framework) com o custo estimado · Se não for, isso está registrado como decisão consciente e a task de sitemap por produto continua valendo por si · A decisão considera que a URL de produto hoje não tem slug",vercel.json · index.html · src/hooks/useDocumentMeta.ts,nada,não — decisão de arquitetura com impacto de custo
